rut_paciente,nombre_completo,fecha_nacimiento,sexo,prevision,id_atencion,fecha_atencion,tipo_atencion,codigo_cie10,codigo_minsal,dosis_prescrita,alergia_principio,id_examen,codigo_examen,resultado_valor,unidad_medida
20084786-5,Isidora Isidora Perez Sepulveda,1994-09-01,F,FONASA,e24666ec-56b4-4b99-8486-c7fba1480546,2026-02-03 18:11:24,URGENCIA,K21.9,M004,400mg,Ninguna,07b2f1a4-c35b-415f-8b53-4bb10ef93dd8,302047,53.0,mmol/L
21062885-1,Pedro Carlos Sepulveda Silva,2006-05-05,M,CAPREDENA,17c40b3b-40b2-4e3d-b20c-21491aaeb768,2024-06-23 18:11:24,HOSPITALIZACION,A09.9,M004,300mg,Amoxicilina,6f1a25ee-c12c-4f41-bcfa-4d6fb9c31a33,302076,63.67,mmol/L
7191246-9,Roberto Jorge Gonzalez Fuentes,2015-07-04,M,CAPREDENA,72ce043f-bf11-4d49-b2c9-c1109ab21ca6,2026-05-08 18:11:24,PROCEDIMIENTO,E11.9,M004,500mg,Ninguna,0e05096e-b22b-4f82-ac2a-954619ce9769,301004,92.07,mmol/L
14821813-7,Juan Felipe Fuentes Rojas,1977-03-27,M,NINGUNA,9da2d3d5-a0eb-4d08-b273-6c496a761b68,2025-06-06 18:11:24,URGENCIA,M54.5,M002,200mg,Ninguna,3113b120-5748-4a27-b6e5-00497b39b0dc,302076,106.41,U/L
10286075-6,Maria Fernanda Rojas Rojas,1951-04-20,F,FONASA,755620c7-05fa-41ee-9d43-a488445b0dff,2025-09-08 18:11:24,PROCEDIMIENTO,A09.9,M001,300mg,Ninguna,4a285573-40d3-4e5c-bea3-ba993af40f80,301001,80.98,U/L
18554510-5,Juan Felipe Morales Martinez,2012-04-27,M,CAPREDENA,fc8b60f2-e637-4a2c-a208-6bb47b26d818,2025-01-15 18:11:24,HOSPITALIZACION,K21.9,M001,300mg,Ninguna,793b997c-02b8-466c-b063-29270ada8138,301001,84.06,U/L
18790327-0,Luis Matias Perez Gonzalez,1991-09-27,M,CAPREDENA,df63bebb-afc6-4c8c-80f1-f3f377d2dc31,2025-11-29 18:11:24,HOSPITALIZACION,I10,M005,400mg,Ninguna,45ed32e0-017c-4930-af99-bd5adb75d57a,302047,42.42,U/L
24276765-9,Matias Roberto Martinez Sepulveda,1988-09-14,M,CAPREDENA,080238ce-d375-471c-b1c5-bd9f626b2e47,2024-08-01 18:11:24,URGENCIA,I10,M005,400mg,Ibuprofeno,4e5d4c28-9b4e-46e9-84c1-8cb82d931178,301045,134.69,mg/dL
20087137-5,Matias Andres Rodriguez Hernandez,1969-11-06,M,DIPRECA,1bce6f6d-9638-4bbe-bc53-c726a6e861fc,2024-10-05 18:11:24,PROCEDIMIENTO,M54.5,M003,200mg,Ninguna,c0b2b397-cdb5-4187-a3f0-87af24a64186,301004,141.33,mmol/L
15385631-1,Maria Sofia Muñoz Rodriguez,1952-12-25,F,FONASA,28047ec7-fa02-4ed2-991e-74529e62be8f,2024-10-11 18:11:24,PROCEDIMIENTO,K21.9,M001,100mg,Ninguna,b9ca8fd2-53c2-4108-ac97-5ea6473f7e58,302047,84.96,mg/dL
21655399-3,Luis Andres Lopez Sepulveda,2016-03-31,M,FONASA,0c2f1326-962d-45e6-b4b1-bd0ca4ed2499,2024-02-15 18:11:24,URGENCIA,I10,M001,500mg,Ninguna,26828d4b-4e1f-4656-b1c4-96108a588955,302076,20.71,mmol/L
14458856-8,Sofia Isidora Contreras Diaz,2019-08-03,F,ISAPRE,f3af2f3f-be8b-48cc-9d34-e4b3526d50ef,2024-09-06 18:11:24,HOSPITALIZACION,M54.5,M004,100mg,Ninguna,0ec1e195-9374-44d6-874c-2332cb316b7a,301004,144.48,U/L
9012375-0,Sofia Maria Rojas Gonzalez,1969-08-16,F,CAPREDENA,c806c106-b60c-49a5-86b5-875928bdf9f5,2024-03-07 18:11:24,PROCEDIMIENTO,E11.9,M004,500mg,Ninguna,da27bbc1-1dd2-449b-9d13-a65b22e0bf27,301004,16.76,mg/dL
8608787-1,Roberto Gabriel Fuentes Rojas,1962-04-24,M,NINGUNA,dbe75067-8398-4add-9910-185eaf66df6d,2026-01-07 18:11:24,HOSPITALIZACION,A09.9,M005,300mg,Ninguna,d69ebb8c-278e-43f0-9aaf-c71d425babb2,301045,65.3,mg/dL
6632024-3,Diego Roberto Perez Martinez,1992-01-05,M,NINGUNA,20fda828-46d9-489d-b114-f7618955351b,2023-10-22 18:11:24,HOSPITALIZACION,M54.5,M003,200mg,Ninguna,baeef118-ff30-4053-a95d-cacf5c212260,302047,73.23,U/L
6298069-9,Matias Andres Hernandez Martinez,2001-09-27,M,CAPREDENA,60308f0a-a011-43c5-9978-981ac3d4e314,2024-04-20 18:11:24,URGENCIA,E11.9,M002,200mg,Losartan,69420ad0-6298-4ac6-8c44-ba031f9dbe40,301045,104.1,mmol/L
10215970-5,Luis Felipe Rojas Rojas,1946-07-25,M,CAPREDENA,f48bcd7c-5ce8-40d7-b067-6c564e6aa29b,2025-08-24 18:11:24,HOSPITALIZACION,K21.9,M004,300mg,Ninguna,5109a18e-cb3b-408a-9736-45c6ca35748f,302076,82.17,mg/dL
11644197-7,Sofia Daniela Morales Diaz,1979-01-20,F,CAPREDENA,140d76a3-3a36-45b0-9595-9521a30536a7,2025-09-26 18:11:24,CONSULTA,E11.9,M004,500mg,Ninguna,ad41cba0-e22b-485c-890f-7f7243561bd2,301004,106.74,mmol/L
20214927-8,Matias Roberto Morales Lopez,1980-01-12,M,DIPRECA,e7714745-5845-44ff-a700-7359739d675a,2023-10-13 18:11:24,PROCEDIMIENTO,E11.9,M003,300mg,Ninguna,a0e90150-4a97-4f61-b706-400e3e820ede,301001,43.78,mg/dL
20079682-9,Valentina Valentina Lopez Soto,1996-02-11,F,NINGUNA,d7c0793e-b6fd-4de2-a46d-8b0db7c8dcce,2024-08-12 18:11:24,PROCEDIMIENTO,K21.9,M002,200mg,Ninguna,6558866b-7a17-406d-99d5-8468986e3126,302076,24.25,U/L
9057510-4,Josefa Josefa Morales Rodriguez,2010-03-25,F,DIPRECA,dda0ddf3-114e-49bf-bbe2-11ad9bdb5e3a,2024-01-01 18:11:24,PROCEDIMIENTO,J00,M005,300mg,Ninguna,fe3d4afd-6ab2-4e88-a97b-6778ebf501d9,301001,92.46,U/L
9720651-1,Matias Diego Lopez Silva,1965-10-20,M,ISAPRE,f3e5e80a-bd8a-418b-8bbe-d4de1c8d66e2,2025-02-14 18:11:24,PROCEDIMIENTO,J00,M002,400mg,Ninguna,4a8a402e-3101-4d27-aa0c-ea59ab66e002,301045,49.56,mg/dL
7306945-9,Camila Sofia Martinez Lopez,1959-10-30,F,ISAPRE,2606f3a5-ffa6-4b91-9f0c-1b4e7ee3406b,2025-11-19 18:11:24,CONSULTA,I10,M003,100mg,Ninguna,687473e2-c89a-4dfc-96a1-3d2310abe015,301045,92.8,mmol/L
10239686-3,Diego Andres Soto Torres,1977-07-05,M,DIPRECA,dc66cc6a-9d3b-4692-b54a-4b5030657802,2025-01-14 18:11:24,CONSULTA,M54.5,M001,300mg,Ninguna,8d21def7-78c8-47b5-b33c-bbd2ddd3728e,301001,132.56,mmol/L
14221214-5,Jorge Andres Morales Torres,1983-03-25,M,ISAPRE,f1831ad6-4fdc-4f00-a2cd-0da3a9afc058,2026-02-08 18:11:24,URGENCIA,I10,M002,500mg,Ninguna,da215c35-50ca-4eef-bc3b-17d2e7af1e77,301045,123.45,U/L
11876618-0,Carlos Luis Morales Rodriguez,1958-09-03,M,CAPREDENA,c0cd4495-4c8b-40dd-adfe-43e26aa4164a,2024-10-30 18:11:24,CONSULTA,K21.9,M004,400mg,Ninguna,5702023a-ea50-409e-9afa-50928686154c,302047,23.77,mmol/L
14584769-9,Tomas Andres Fuentes Torres,1996-06-16,M,FONASA,6de4866e-c3ea-4778-b232-9b75804e8781,2025-10-02 18:11:24,URGENCIA,I10,M002,400mg,Ninguna,a8348dc7-3aac-477e-891c-418ceeb4a326,301004,82.06,mg/dL
14378563-7,Isidora Ana Hernandez Hernandez,1948-03-08,F,FONASA,5492c26a-9151-4646-9fc7-f392403506a6,2025-04-25 18:11:24,HOSPITALIZACION,E11.9,M002,200mg,Ninguna,fd474391-456a-4138-9870-d8bc7e147e3b,302076,62.43,mg/dL
10485515-6,Pedro Carlos Sepulveda Muñoz,1984-09-30,M,ISAPRE,8d8ed520-9795-464d-9cda-c0ca4286d3dd,2023-12-01 18:11:24,PROCEDIMIENTO,K21.9,M002,500mg,Ninguna,9ff695c5-3354-44af-b690-65adf941ae54,302076,84.74,mg/dL
13938726-0,Tomas Carlos Hernandez Morales,1999-01-24,M,NINGUNA,2ddf1e3e-a83e-4ed0-b903-536b696b0189,2025-10-26 18:11:24,URGENCIA,A09.9,M003,100mg,Ninguna,ab60b58f-831b-4e1b-ba40-df247f441e8d,302047,91.07,U/L
20941613-1,Gabriel Matias Perez Silva,1957-05-04,M,DIPRECA,bcb17ca8-820e-4e69-9c7f-48ac47bf01c6,2025-09-08 18:11:24,CONSULTA,E11.9,M002,500mg,Ninguna,852d5d11-b873-4ef3-973d-20065e1c7167,302047,6.37,U/L
5856501-6,Fernanda Daniela Silva Martinez,1971-10-19,F,CAPREDENA,83794592-c68f-4938-a21c-21b60677bafa,2023-12-23 18:11:24,PROCEDIMIENTO,J00,M005,400mg,Ninguna,2f2ef7ed-7dd6-460b-bd09-7025edf84157,302047,38.19,mg/dL
8811058-7,Juan Gabriel Soto Fuentes,1979-11-14,M,CAPREDENA,9a6d0071-c8cb-48c0-bca8-29714d058d17,2025-11-02 18:11:24,HOSPITALIZACION,I10,M001,100mg,Ninguna,2ec958c0-4e57-43c8-a6cb-4128612a7a13,301045,109.8,mg/dL
5381567-7,Tomas Diego Contreras Gonzalez,1989-04-21,M,CAPREDENA,41879a40-bc58-46a5-8f41-a54172707fe2,2025-10-13 18:11:24,HOSPITALIZACION,E11.9,M001,100mg,Amoxicilina,0bd48d74-3f56-4af8-b546-bc9008eafcd2,301004,71.99,mg/dL
15431770-8,Desconocido,1959-04-13,F,ISAPRE,dbe4a015-39b1-493b-ad0c-20dd74820aae,2024-05-23 18:11:24,HOSPITALIZACION,J00,M003,200mg,Ninguna,83cd98b6-11f0-4180-9d2f-c30f719b272b,301004,66.11,mg/dL
16597685-1,Andres Carlos Sepulveda Muñoz,1993-02-21,M,NINGUNA,2b55f8bd-32c6-4b47-8208-9e6324dc882b,2025-11-22 18:11:24,CONSULTA,K21.9,M005,400mg,Ninguna,b38867c4-08bf-4bd9-aafd-e56ef198c583,301001,146.18,mmol/L
8100841-8,Pedro Felipe Silva Torres,1992-09-10,M,NINGUNA,8997978d-08ce-48b5-886a-6f08882b7be0,2024-11-22 18:11:24,HOSPITALIZACION,A09.9,M004,100mg,Ninguna,88b802cf-f144-4a97-855d-f050d34bfce5,301045,6.65,mmol/L
20492626-3,Diego Juan Perez Morales,1980-08-16,M,FONASA,b08fe7ac-d2d7-4c50-9cb5-932ffd2d9191,2024-05-04 18:11:24,CONSULTA,I10,M005,500mg,Ninguna,c9d56191-00c8-44e6-86ee-5dc3a7486a3a,301004,37.14,mg/dL
15212746-4,Sofia Sofia Diaz Muñoz,1979-05-23,F,DIPRECA,a3840569-9597-4853-b12c-265092c06e08,2026-02-02 18:11:24,URGENCIA,E11.9,M005,100mg,Ninguna,7c3f60a2-9e79-4827-9653-45e7d7f33838,302076,66.56,mg/dL
12651288-0,Valentina Ana Perez Silva,2006-12-23,F,NINGUNA,ee690b18-9e87-4c67-8986-c9b997bb8625,2023-11-27 18:11:24,CONSULTA,J00,M005,100mg,Ninguna,7a0829ee-e9de-4625-91bd-c8133d24fcf4,302047,59.04,mg/dL
12859865-0,Maria Isidora Contreras Rojas,1971-09-23,F,ISAPRE,7b2f11a7-179a-4222-b21d-4516a2defa4c,2023-11-29 18:11:24,URGENCIA,I10,M003,500mg,Ninguna,c3bc2b83-3c37-4b07-a3c7-e69a1c2a87aa,302047,62.84,U/L
8053343-8,Maria Sofia Fuentes Diaz,2018-11-04,F,FONASA,70f83dbd-fd17-4589-b5f1-8455ce657621,2025-12-03 18:11:24,PROCEDIMIENTO,M54.5,M001,100mg,Ninguna,7eb38b39-c25c-4f22-86f5-8506ac40c440,301001,119.56,mg/dL
7967755-8,Sofia Maria Rodriguez Lopez,1983-10-17,F,ISAPRE,3e329c68-43e1-43a4-99a7-156a29656746,2023-10-08 18:11:24,URGENCIA,M54.5,M002,300mg,Ninguna,d1818c19-81ba-4c54-925a-29e63b36171f,301004,36.84,mmol/L
16240872-0,Fernanda Antonia Diaz Muñoz,1950-02-06,F,ISAPRE,88eb498d-7339-4226-a1e6-37e618fc8f14,2025-08-09 18:11:24,CONSULTA,E11.9,M001,500mg,Ninguna,980b4f54-a8f1-4167-a0f1-d9f7c4c7456e,302047,81.82,mmol/L
13507200-1,Isidora Javiera Martinez Lopez,1987-05-06,F,ISAPRE,d2c4cc64-022b-43f4-bb69-8fe75580b0d2,2023-10-24 18:11:24,PROCEDIMIENTO,A09.9,M004,400mg,Ninguna,5485f26d-63fc-4a64-8eea-712a1ae4b83c,301045,117.23,mg/dL
11837504-1,Roberto Carlos Gonzalez Fuentes,1993-01-17,M,DIPRECA,8f80105b-9295-4516-ac03-144c82ea1909,2025-08-24 18:11:24,URGENCIA,K21.9,M004,300mg,Ninguna,47efaf2d-a931-4e00-b0d6-c239e9d2b15e,301004,38.45,U/L
24180350-3,Pedro Diego Martinez Gonzalez,1988-01-06,M,CAPREDENA,6f63fd42-ee8b-48f4-84d3-1679bff8f603,2024-01-17 18:11:24,HOSPITALIZACION,J00,M003,300mg,Ninguna,fbba68cd-8cc8-4722-bd99-b161aa5c3876,301045,77.85,mmol/L
15625674-9,Juan Pedro Rojas Gonzalez,1994-07-27,M,ISAPRE,4c936633-68fc-4853-8c40-71fb69542fb3,2023-10-03 18:11:24,CONSULTA,J00,M003,500mg,Ninguna,4634ba48-5bf2-4733-891a-a469c4664697,301045,111.96,mg/dL
20522589-7,Tomas Gabriel Rodriguez Hernandez,2003-03-16,M,NINGUNA,53ab43ce-62d8-41cc-94bf-20069ea82e73,2023-11-18 18:11:24,URGENCIA,I10,M001,500mg,Ninguna,ea7a090c-2701-47ee-8931-cb0730f219af,301045,102.32,mmol/L
12260444-6,Diego Juan Hernandez Morales,1993-11-20,M,ISAPRE,0678e65f-9802-420b-8521-f5b57057b399,2024-01-13 18:11:24,URGENCIA,I10,M004,100mg,Ninguna,293e5d25-a660-4d7e-bd43-704ed2e68739,302047,21.72,U/L
5154184-7,Jorge Matias Silva Fuentes,1960-09-09,M,NINGUNA,dcab3d49-ce40-450e-9956-d5e2dc860caa,2024-05-23 18:11:24,PROCEDIMIENTO,K21.9,M003,400mg,Ninguna,086d0551-349d-4fe9-8053-b778d4946bb9,301045,142.04,mg/dL
21392508-3,Felipe Roberto Rojas Lopez,1994-07-19,M,ISAPRE,606281ab-517f-4778-a45d-be6c8a32de14,2024-12-27 18:11:24,CONSULTA,K21.9,M004,400mg,Ninguna,4572f9d4-657c-42f9-afcd-bbddd6027a47,301045,58.7,mg/dL
10422156-4,Matias Roberto Morales Lopez,1967-03-10,M,CAPREDENA,9113f002-ef32-48c8-91b9-73d3e65be9ce,2026-03-14 18:11:24,URGENCIA,J00,M003,300mg,Ninguna,f500f375-6750-4075-93dd-4e57ac682a26,302047,50.58,U/L
13708039-7,Luis Andres Soto Soto,1954-09-01,M,NINGUNA,c98c7f1f-2ec8-491e-ae05-76624e7443a8,2024-09-06 18:11:24,CONSULTA,A09.9,M003,500mg,Ninguna,fa9fd444-d380-436f-989b-a8086ab36f58,302047,83.25,mmol/L
20673925-8,Carlos Carlos Perez Lopez,1995-06-03,M,NINGUNA,b630d0ae-2e1e-4317-8ed1-6e6dcbe4b92d,2024-12-11 18:11:24,URGENCIA,I10,M005,100mg,Ninguna,b21aec3a-d797-49c3-b8d3-f2fb08f6b150,302076,100.88,U/L
24931033-6,Antonia Sofia Hernandez Sepulveda,1973-07-14,F,DIPRECA,492194f1-8581-4202-b49b-5917b9c576b1,2025-09-22 18:11:24,URGENCIA,E11.9,M003,300mg,Ninguna,cdfba221-d455-4efa-9a56-16b32c7af1e2,301045,29.92,mmol/L
12134174-3,Valentina Sofia Fuentes Silva,1981-01-09,F,CAPREDENA,99601a21-a6fc-462a-a7c6-4252c9b7bf59,2024-10-24 18:11:24,CONSULTA,J00,M005,500mg,Ninguna,539ee543-1030-49ff-bbc7-a1ccac79881d,301001,75.56,mmol/L
8720726-9,Diego Jorge Soto Hernandez,1963-09-15,M,ISAPRE,d485a342-d1d6-4b5d-81e2-4cec527b054d,2026-03-03 18:11:24,PROCEDIMIENTO,E11.9,M005,100mg,Ninguna,680202f5-5d50-4548-a381-00834aefd6ee,301004,65.35,U/L
9311200-8,Juan Andres Sepulveda Torres,1980-11-28,M,CAPREDENA,98c4247e-b07f-46ab-8119-549e6b8db05c,2024-07-19 18:11:24,URGENCIA,A09.9,M004,400mg,Ninguna,1cb89a55-d157-4213-8e68-6124f1365201,301001,50.31,U/L
24951279-6,Daniela Daniela Fuentes Tapia,1979-02-09,F,DIPRECA,e06d89ba-0f47-4874-be30-bc86372d57f9,2024-03-04 18:11:24,CONSULTA,I10,M002,100mg,Ninguna,753d5a7d-ca55-4980-b338-e9775f20f63c,301045,76.39,mg/dL
9236079-2,Diego Matias Fuentes Lopez,2017-12-26,M,DIPRECA,83383676-9433-4477-b3c6-a49c484e08af,2025-11-16 18:11:24,PROCEDIMIENTO,I10,M001,500mg,Ibuprofeno,2ed4b4b1-7027-44c5-92fd-976e712c37bb,301004,83.41,U/L
7793215-1,Maria Ana Martinez Perez,1989-07-17,F,FONASA,773eb0e3-8d1d-486e-bea1-29f2620d8f52,2024-10-31 18:11:24,CONSULTA,K21.9,M005,200mg,Ninguna,3017f6f9-ab72-4a82-83e6-36dfe7468575,301004,59.65,mg/dL
10719605-6,Tomas Felipe Fuentes Fuentes,1948-03-12,M,ISAPRE,d53accff-c727-42b2-8e84-e060f0e7a9ec,2025-01-11 18:11:24,CONSULTA,J00,M003,500mg,Ninguna,979bda74-170f-4006-8b5b-e833aeabcb08,301045,56.75,U/L
23622076-1,Daniela Sofia Fuentes Lopez,1981-03-22,F,ISAPRE,23eedf06-9dcd-4f76-89f5-f1dd07122c02,2026-05-02 18:11:24,URGENCIA,A09.9,M002,500mg,Losartan,13d3821f-1e3f-4124-990c-34555c30ca1e,302076,73.46,mg/dL
12726639-5,Tomas Felipe Rodriguez Sepulveda,1947-04-04,M,CAPREDENA,fb26b89a-a17f-4f51-a9d0-205721569aea,2025-02-21 18:11:24,CONSULTA,J00,M004,300mg,Ninguna,ec0aaa58-f45d-41a2-a21c-8d2e3ff7e11a,301045,9.71,mg/dL
18958861-5,Sofia Valentina Muñoz Torres,2019-02-13,F,FONASA,dbde5ca5-4a34-4cc5-a04a-68bc1a9ed8cc,2023-12-06 18:11:24,CONSULTA,J00,M003,500mg,Ninguna,2b918cde-a89e-46cd-a37f-40595dbd47d2,301004,22.58,mg/dL
5998237-0,Josefa Sofia Soto Sepulveda,1970-04-05,F,ISAPRE,3b35925e-aeb4-4394-8fd6-900cd7a5657c,2025-02-11 18:11:24,CONSULTA,K21.9,M001,300mg,Ibuprofeno,c74f4cbf-23b7-41cc-bab5-099793a47d49,302076,113.32,mmol/L
18994423-3,Javiera Fernanda Gonzalez Rojas,1996-03-23,F,FONASA,563641f8-b9ae-4f6a-926f-00cc92cfd345,2024-02-02 18:11:24,PROCEDIMIENTO,K21.9,M005,500mg,Ninguna,fbd55311-9e4c-4c40-b0d1-02c750c4dabd,301001,32.67,mmol/L
18891497-7,Luis Felipe Lopez Diaz,1973-05-13,M,ISAPRE,bddd2b08-6381-4bde-8959-f5bfbfa18fad,2023-09-20 18:11:24,PROCEDIMIENTO,A09.9,M004,400mg,Ninguna,e0868728-224c-4b03-bef0-2d5a9032e10f,302047,82.77,mg/dL
10925070-8,Isidora Daniela Perez Silva,1982-02-20,F,DIPRECA,cbd585d3-a18a-4714-b560-ecc16d080684,2023-09-23 18:11:24,URGENCIA,J00,M002,400mg,Amoxicilina,ef91fc03-d8ff-43f9-9652-d867c6842cf2,302047,66.78,mmol/L
